Date,Weekly_Sales
9/30/2011,450075.31
10/7/2011,482926.93
10/14/2011,498241.06
10/21/2011,560104.16
10/28/2011,505918.21
11/4/2011,511059.95
11/11/2011,513181.31
11/18/2011,480353.64
11/25/2011,712422.4
12/2/2011,530492.84
12/9/2011,574798.86
12/16/2011,679481.9
12/23/2011,950691.96
12/30/2011,665861.06
1/6/2012,564538.07
1/13/2012,508520.09
1/20/2012,474389.75
1/27/2012,453979.19
2/3/2012,475905.1
2/10/2012,473766.97
2/17/2012,494069.49
2/24/2012,495720.3
3/2/2012,464189.09
3/9/2012,495951.66
3/16/2012,520850.71
3/23/2012,493503.89
3/30/2012,485095.41
4/6/2012,502662.07
4/13/2012,450756.71
4/20/2012,436221.26
4/27/2012,398445.15
5/4/2012,426959.62
5/11/2012,479855
5/18/2012,493506.47
5/25/2012,518045.09
6/1/2012,532311.93
6/8/2012,603618.89
6/15/2012,570045.79
6/22/2012,581745.72
6/29/2012,570162.28
7/6/2012,641763.53
7/13/2012,569005.06
7/20/2012,565297.54
7/27/2012,539337.87
8/3/2012,584000.71
8/10/2012,554036.84
8/17/2012,521896.6
8/24/2012,551152.15
8/31/2012,551837.31
9/7/2012,537138.58
9/14/2012,526525.16
9/21/2012,509942.56
9/28/2012,469607.73
10/5/2012,471281.68
10/12/2012,491817.19
10/19/2012,577198.97
10/26/2012,475770.14
2/5/2010,789036.02
2/12/2010,841951.91
2/19/2010,800714
2/26/2010,749549.55
3/5/2010,783300.05
3/12/2010,763961.82
3/19/2010,752034.52
3/26/2010,793097.64
4/2/2010,848521.17
4/9/2010,770228.02
4/16/2010,757738.76
4/23/2010,977790.83
4/30/2010,807798.73
5/7/2010,843848.65
5/14/2010,813756.09
5/21/2010,826626.5
5/28/2010,872817.62
6/4/2010,876902.87
6/11/2010,845252.21
6/18/2010,877996.27
6/25/2010,893995.44
7/2/2010,958875.37
7/9/2010,836915.92
7/16/2010,876591.41
7/23/2010,893504.87
7/30/2010,833517.19
8/6/2010,795301.17
8/13/2010,759995.18
8/20/2010,783929.7
8/27/2010,802583.89
9/3/2010,834373.73
9/10/2010,1200888.28
9/17/2010,871264.25
9/24/2010,852876.29
10/1/2010,829207.27
10/8/2010,827738.06
10/15/2010,838297.32
10/22/2010,815093.76
10/29/2010,861941.25
11/5/2010,818434.49
11/12/2010,855459.96
11/19/2010,782252.57
11/26/2010,1005448.76
12/3/2010,926573.81
12/10/2010,962475.55
12/17/2010,1049372.38
12/24/2010,1309226.79
12/31/2010,635862.55
1/7/2011,1083071.14
1/14/2011,758510.36
1/21/2011,755804.37
1/28/2011,736335.69
2/4/2011,816603.05
2/11/2011,813211.46
2/18/2011,860962.91
2/25/2011,767256.53
3/4/2011,816138.33
3/11/2011,779602.36
3/18/2011,778436.81
3/25/2011,781267.76
4/1/2011,795859.23
4/8/2011,811855.72
4/15/2011,825283.43
4/22/2011,1060770.11
4/29/2011,806979.15
5/6/2011,882132.28
5/13/2011,870625.49
5/20/2011,844443.35
5/27/2011,892056.64
6/3/2011,895020.48
6/10/2011,881190.46
6/17/2011,894686.67
6/24/2011,920719.98
7/1/2011,940554.34
7/8/2011,915064.22
7/15/2011,902727.76
7/22/2011,899044.34
7/29/2011,861894.77
8/5/2011,866184.92
8/12/2011,800819.79
8/19/2011,797523.04
8/26/2011,837390.79
9/2/2011,847380.07
9/9/2011,1161900.18
9/16/2011,1051116.95
9/23/2011,895535.31
9/30/2011,868191.05
10/7/2011,918006.9
10/14/2011,884042.63
10/21/2011,877380.22
10/28/2011,936508.43
11/4/2011,927657.63
11/11/2011,914759.2
11/18/2011,877724.31
11/25/2011,1225700.28
12/2/2011,945267.68
12/9/2011,976522.93
12/16/2011,1067754.06
12/23/2011,1289156.9
12/30/2011,777207.3
1/6/2012,1198104.22
1/13/2012,873576.96
1/20/2012,809272.65
1/27/2012,769522.33
2/3/2012,864852.85
2/10/2012,880165.7
2/17/2012,927084.65
2/24/2012,843864.43
3/2/2012,856178.47
3/9/2012,860224.98
3/16/2012,853136.46
3/23/2012,851762.28
3/30/2012,872469.03
4/6/2012,986922.62
4/13/2012,877055.32
4/20/2012,1119979.98
4/27/2012,925916.65
5/4/2012,930121.14
5/11/2012,944100.3
5/18/2012,968816.33
5/25/2012,984881.59
6/1/2012,938914.28
6/8/2012,987990.24
6/15/2012,964169.67
6/22/2012,981210.57
6/29/2012,982322.24
7/6/2012,1046782.52
7/13/2012,960746.04
7/20/2012,944698.7
7/27/2012,907493.24
8/3/2012,877813.33
8/10/2012,849074.04
8/17/2012,844928.17
8/24/2012,924299.78
8/31/2012,865924.2
9/7/2012,1255633.29
9/14/2012,1071040.22
9/21/2012,938303.28
9/28/2012,972716.24
10/5/2012,952609.17
10/12/2012,919878.34
10/19/2012,957356.84
10/26/2012,943465.29
2/5/2010,1205307.5
2/12/2010,1187880.7
2/19/2010,1150663.42
2/26/2010,1068157.45
3/5/2010,1179738.5
3/12/2010,1138800.32
3/19/2010,1087507.47
3/26/2010,1092704.09
4/2/2010,1254107.84
4/9/2010,1174447.55
4/16/2010,1135577.62
4/23/2010,1132433.55
4/30/2010,1060446.16
5/7/2010,1222255.47
5/14/2010,1092616.49
5/21/2010,1101621.36
5/28/2010,1256282.79
6/4/2010,1271311.76
6/11/2010,1173521.82
6/18/2010,1183225.92
6/25/2010,1220983.17
7/2/2010,1257928.35
7/9/2010,1171391.41
7/16/2010,1115514.61
7/23/2010,1032908.23
7/30/2010,1078557.62
8/6/2010,1166117.85
8/13/2010,1084722.78
8/20/2010,1141860.67
8/27/2010,1214302.76
9/3/2010,1187359.77
9/10/2010,1011201.12
9/17/2010,997998.21
9/24/2010,950862.92
10/1/2010,948977.5
10/8/2010,1107432.71
10/15/2010,1029618.1
10/22/2010,1052120.43
10/29/2010,1038576.54
11/5/2010,1089530.94
11/12/2010,1081322.12
11/19/2010,1045722.37
11/26/2010,1653759.36
12/3/2010,1211026.13
12/10/2010,1416168.98
12/17/2010,1588430.71
12/24/2010,2027507.15
12/31/2010,887907.01
1/7/2011,933960.3
1/14/2011,777175.28
1/21/2011,891148.55
1/28/2011,849540.85
2/4/2011,1055841.24
2/11/2011,1122053.58
2/18/2011,1095058.57
2/25/2011,1005983.31
3/4/2011,1063310.62
3/11/2011,1002714.25
3/18/2011,945889.59
3/25/2011,944523.3
4/1/2011,938083.17
4/8/2011,1018541.3
4/15/2011,988157.72
4/22/2011,1105860.06
4/29/2011,974114.39
5/6/2011,1065427.37
5/13/2011,993172.98
5/20/2011,994610.43
5/27/2011,1065214.14
6/3/2011,1178039
6/10/2011,1044079.2
6/17/2011,1045859.39
6/24/2011,1056478.65
7/1/2011,1087051.26
7/8/2011,1048802.62
7/15/2011,974916.13
7/22/2011,991262.46
7/29/2011,954148.64
8/5/2011,1002806.39
8/12/2011,928470.83
8/19/2011,932679.79
8/26/2011,1147906.46
9/2/2011,540922.94
9/9/2011,951549.61
9/16/2011,845715.37
9/23/2011,853073.17
9/30/2011,847348.08
10/7/2011,1019741.1
10/14/2011,953533.95
10/21/2011,1048212.62
10/28/2011,1106642.63
11/4/2011,1100625.06
11/11/2011,1079931.63
11/18/2011,1056992.18
11/25/2011,1624170.99
12/2/2011,1188047.61
12/9/2011,1368471.23
12/16/2011,1516924.23
12/23/2011,1882393.4
12/30/2011,1010562.49
1/6/2012,977286.07
1/13/2012,890130.25
1/20/2012,937522.77
1/27/2012,825584.22
2/3/2012,1049772.04
2/10/2012,1161615.51
2/17/2012,1115985.81
2/24/2012,1037861.11
3/2/2012,1047178.91
3/9/2012,1084894.47
3/16/2012,1022018.43
3/23/2012,1031139.3
3/30/2012,1009121.2
4/6/2012,1200815.3
4/13/2012,998443.5
4/20/2012,1025813.8
4/27/2012,961186.23
5/4/2012,1050027.89
5/11/2012,1060433.1
5/18/2012,1047444.59
5/25/2012,1088446.58
6/1/2012,1118313.7
6/8/2012,1110479.94
6/15/2012,1057425.83
6/22/2012,1080357.89
6/29/2012,1097006.3
7/6/2012,1158247.31
7/13/2012,1024784.92
7/20/2012,1033543.56
7/27/2012,924506.26
8/3/2012,1052066.58
8/10/2012,967304.07
8/17/2012,1048134.24
8/24/2012,1145840.91
8/31/2012,1117097.23
9/7/2012,1083521.24
9/14/2012,960476.1
9/21/2012,971386.65
9/28/2012,1002856.2
10/5/2012,1092204.79
10/12/2012,1074079
10/19/2012,1048706.75
10/26/2012,1127516.25
2/5/2010,1507637.17
2/12/2010,1536549.95
2/19/2010,1515976.11
2/26/2010,1373270.06
3/5/2010,1495844.57
3/12/2010,1467889.2
3/19/2010,1332940.35
3/26/2010,1427023.45
4/2/2010,1642970.27
4/9/2010,1489613.32
4/16/2010,1460354.67
4/23/2010,1456793.33
4/30/2010,1405065.57
5/7/2010,1566219.77
5/14/2010,1437319.45
5/21/2010,1377716.17
5/28/2010,1648882.62
6/4/2010,1519013.49
6/11/2010,1410683.94
6/18/2010,1457314.39
6/25/2010,1450407.32
7/2/2010,1549018.68
7/9/2010,1577541.24
7/16/2010,1412157.02
7/23/2010,1372043.71
7/30/2010,1366395.96
8/6/2010,1492060.89
8/13/2010,1418027.08
8/20/2010,1419383.19
8/27/2010,1557888.16
9/3/2010,1623519.64
9/10/2010,1591453.39
9/17/2010,1386789.31
9/24/2010,1318343.58
10/1/2010,1379456.3
10/8/2010,1428960.72
10/15/2010,1369317.63
10/22/2010,1357154.71
10/29/2010,1404576.48
11/5/2010,1435379.25
11/12/2010,1490235.86
11/19/2010,1377593.1
11/26/2010,1993367.83
12/3/2010,1615987.96
12/10/2010,1799070.98
12/17/2010,1911967.44
12/24/2010,2678206.42
12/31/2010,1275146.94
1/7/2011,1224175.99
1/14/2011,1181204.53
1/21/2011,1212967.84
1/28/2011,1284185.49
2/4/2011,1370562.11
2/11/2011,1430851.11
2/18/2011,1457270.16
2/25/2011,1296658.47
3/4/2011,1433569.44
3/11/2011,1351450.43
3/18/2011,1257972.37
3/25/2011,1266564.94
4/1/2011,1305950.22
4/8/2011,1419911.91
4/15/2011,1392093.04
4/22/2011,1514288.82
4/29/2011,1297237.7
5/6/2011,1451953.95
5/13/2011,1429143.06
5/20/2011,1355234.3
5/27/2011,1388553.11
6/3/2011,1457345.75
6/10/2011,1467473.63
6/17/2011,1418973.62
6/24/2011,1440785.7
7/1/2011,1462731.93
7/8/2011,1465489.75
7/15/2011,1391580.41
7/22/2011,1377119.45
7/29/2011,1298775.8
8/5/2011,1408968.55
8/12/2011,1360969.45
8/19/2011,1391792.69
8/26/2011,1547729.24
9/2/2011,1609951.02
9/9/2011,1566712.79
9/16/2011,1365633.53
9/23/2011,1300375.76
9/30/2011,1330757.22
10/7/2011,1461718.87
10/14/2011,1318905.53
10/21/2011,1374863.1
10/28/2011,1396612.36
11/4/2011,1480289.64
11/11/2011,1502078.93
11/18/2011,1411835.57
11/25/2011,1974646.78
12/2/2011,1484708.38
12/9/2011,1713769.06
12/16/2011,1852179.15
12/23/2011,2480159.47
12/30/2011,1405168.06
1/6/2012,1266570.4
1/13/2012,1182198.7
1/20/2012,1237104.73
1/27/2012,1279623.26
2/3/2012,1345311.65
2/10/2012,1499496.67
2/17/2012,1424720.27
2/24/2012,1352470.09
3/2/2012,1308977.05
3/9/2012,1358816.46
3/16/2012,1312849.1
3/23/2012,1342254.55
3/30/2012,1327139.35
4/6/2012,1631737.68
4/13/2012,1365098.46
4/20/2012,1255087.26
4/27/2012,1285897.24
5/4/2012,1405007.44
5/11/2012,1442873.22
5/18/2012,1366937.1
5/25/2012,1485540.28
6/1/2012,1450733.29
6/8/2012,1390122.11
6/15/2012,1440263.15
6/22/2012,1468350.36
6/29/2012,1379652.65
7/6/2012,1557120.44
7/13/2012,1321741.35
7/20/2012,1317672.92
7/27/2012,1248915.43
8/3/2012,1342123.78
8/10/2012,1408907.89
8/17/2012,1375101.26
8/24/2012,1544653.37
8/31/2012,1542719.87
9/7/2012,1497073.82
9/14/2012,1370653.41
9/21/2012,1338572.29
9/28/2012,1338299.02
10/5/2012,1408016.1
10/12/2012,1352809.5
10/19/2012,1321102.35
10/26/2012,1322117.96
2/5/2010,2401395.47
2/12/2010,2109107.9
2/19/2010,2161549.76
2/26/2010,1898193.95
3/5/2010,2119213.72
3/12/2010,2010974.84
3/19/2010,1951848.43
3/26/2010,1894742.95
4/2/2010,2405395.22
4/9/2010,2007796.26
4/16/2010,1985784.59
4/23/2010,1878862.42
4/30/2010,1919053.21
5/7/2010,2137202.38
5/14/2010,2033211.62
5/21/2010,1893736.9
5/28/2010,2065984.95
6/4/2010,2203619.35
6/11/2010,2100489.79
6/18/2010,2091903.63
6/25/2010,1973135.87
7/2/2010,2143676.77
7/9/2010,2107285.85
7/16/2010,2031852.16
7/23/2010,1900535.9
7/30/2010,1955896.59
8/6/2010,1910177.38
8/13/2010,2071022.45
8/20/2010,1975374.56
8/27/2010,1946369.57
9/3/2010,2121561.41
9/10/2010,2014954.79
9/17/2010,1948359.78
9/24/2010,1789687.65
10/1/2010,1933719.21
10/8/2010,2060389.27
10/15/2010,1950676.39
10/22/2010,1893955.27
10/29/2010,1891816
11/5/2010,2184316.64
11/12/2010,2187765.28
11/19/2010,2105058.91
11/26/2010,2811634.04
12/3/2010,2416051.17
12/10/2010,2752122.08
12/17/2010,2819193.17
12/24/2010,3766687.43
12/31/2010,1799737.79
1/7/2011,1843030.95
1/14/2011,1884345.01
1/21/2011,1781805.66
1/28/2011,1761506.68
2/4/2011,2351143.07
2/11/2011,2211388.14
2/18/2011,2258616.24
2/25/2011,1938608.52
3/4/2011,2143424.61
3/11/2011,1990932.77
3/18/2011,1931668.64
3/25/2011,1824711.21
4/1/2011,1927993.09
4/8/2011,2027056.39
4/15/2011,2057406.33
4/22/2011,2313861.81
4/29/2011,1881788.19
5/6/2011,2090838.44
5/13/2011,2036748.53
5/20/2011,1953416.06
5/27/2011,1944433.17
6/3/2011,2182246.69
6/10/2011,2135062.04
6/17/2011,2065191.27
6/24/2011,1950826.32
7/1/2011,2053165.41
7/8/2011,2123787.79
7/15/2011,2039875.75
7/22/2011,1950904.84
7/29/2011,1858440.92
8/5/2011,2189353.63
8/12/2011,2052246.4
8/19/2011,1990017.93
8/26/2011,1933577.2
9/2/2011,2141765.98
9/9/2011,2050542.56
9/16/2011,1979009.46
9/23/2011,1888119.7
9/30/2011,1945808.26
10/7/2011,2135982.79
10/14/2011,2010107.68
10/21/2011,2104241.9
10/28/2011,2065421.52
11/4/2011,2284106.6
11/11/2011,2269975.85
11/18/2011,2169933.82
11/25/2011,2906233.25
12/2/2011,2298776.83
12/9/2011,2546123.78
12/16/2011,2762816.65
12/23/2011,3555371.03
12/30/2011,2043245
1/6/2012,1964701.94
1/13/2012,1911510.64
1/20/2012,1892775.94
1/27/2012,1761016.51
2/3/2012,2203523.2
2/10/2012,2462978.28
2/17/2012,2309025.16
2/24/2012,2045837.55
3/2/2012,2148822.76
3/9/2012,2139265.4
3/16/2012,2064991.71
3/23/2012,1992436.96
3/30/2012,2074721.74
4/6/2012,2565259.92
4/13/2012,2045396.06
4/20/2012,1884427.84
4/27/2012,1886503.93
5/4/2012,2163510.89
5/11/2012,2168097.11
5/18/2012,2039222.26
5/25/2012,2114989
6/1/2012,2143126.59
6/8/2012,2231962.13
6/15/2012,2165160.29
6/22/2012,2060588.69
6/29/2012,2055952.61
7/6/2012,2358055.3
7/13/2012,2134680.12
7/20/2012,1970170.29
7/27/2012,1911559.1
8/3/2012,2094515.71
8/10/2012,2144245.39
8/17/2012,2045061.22
8/24/2012,2005341.43
8/31/2012,2062481.56
9/7/2012,2080529.06
9/14/2012,2047949.98
9/21/2012,2028587.24
9/28/2012,2008350.58
10/5/2012,2246411.89
10/12/2012,2162951.36
10/19/2012,1999363.49
10/26/2012,2031650.55
2/5/2010,798593.88
2/12/2010,809321.44
2/19/2010,867283.25
2/26/2010,749597.24
3/5/2010,747444.32
3/12/2010,712312.89
3/19/2010,727070
3/26/2010,686497.53
4/2/2010,753664.12
4/9/2010,751181.4
4/16/2010,716026.51
4/23/2010,718780.59
4/30/2010,680532.69
5/7/2010,744969.42
5/14/2010,723559.88
5/21/2010,753361.72
5/28/2010,755214.26
6/4/2010,806012.48
6/11/2010,784305.55
6/18/2010,785104.29
6/25/2010,769848.75
7/2/2010,711470.8
7/9/2010,714677.47
7/16/2010,755098.41
7/23/2010,765823.48
7/30/2010,715876.27
8/6/2010,739279.19
8/13/2010,793589.18
8/20/2010,848873.28
8/27/2010,855882.57
9/3/2010,727772.8
9/10/2010,674055.81
9/17/2010,684340.86
9/24/2010,671688.06
10/1/2010,677158.39
10/8/2010,680579.49
10/15/2010,693412.05
10/22/2010,710668.45
10/29/2010,731756.65
11/5/2010,719888.76
11/12/2010,735796.38
11/19/2010,756288.89
11/26/2010,1245628.61
12/3/2010,829210.73
12/10/2010,943891.64
12/17/2010,1147556.83
12/24/2010,1587257.78
12/31/2010,672903.23
1/7/2011,629152.06
1/14/2011,650789.13
1/21/2011,663941.73
1/28/2011,649878.29
2/4/2011,596218.24
2/11/2011,771908.51
2/18/2011,884701.92
2/25/2011,768313.85
3/4/2011,796277.72
3/11/2011,763479.9
3/18/2011,793569
3/25/2011,753711.32
4/1/2011,732056.37
4/8/2011,744782.89
4/15/2011,768390.05
4/22/2011,801302.01
4/29/2011,783250.75
5/6/2011,718898.33
5/13/2011,754236.7
5/20/2011,744836.56
5/27/2011,744389.81
6/3/2011,773878.58
6/10/2011,794397.89
6/17/2011,823220.43
6/24/2011,771298.98
7/1/2011,784639.12
7/8/2011,734099.4
7/15/2011,728311.15
7/22/2011,784490.67
7/29/2011,751167.12
8/5/2011,783614.89
8/12/2011,776933.37
8/19/2011,855546.5
8/26/2011,821127.53
9/2/2011,705557.8
9/9/2011,653989.65
9/16/2011,653525.84
9/23/2011,681913.29
9/30/2011,651970.48
10/7/2011,663452.46
10/14/2011,671379.44
10/21/2011,729036.06
10/28/2011,738812
11/4/2011,767358.37
11/11/2011,757369.87
11/18/2011,737014.09
11/25/2011,1219263.4
12/2/2011,793184.25
12/9/2011,897747.13
12/16/2011,1027584.51
12/23/2011,1384552.17
12/30/2011,804362.36
1/6/2012,640181.86
1/13/2012,631181.25
1/20/2012,651178.2
1/27/2012,611258.71
2/3/2012,680725.43
2/10/2012,770652.79
2/17/2012,834663.52
2/24/2012,747099.07
3/2/2012,764385.4
3/9/2012,755084.4
3/16/2012,767338.32
3/23/2012,729759.97
3/30/2012,724798.76
4/6/2012,761956.58
4/13/2012,769319.04
4/20/2012,734858.91
4/27/2012,674829.58
5/4/2012,697645.32
5/11/2012,649945.54
5/18/2012,700554.16
5/25/2012,722891.24
6/1/2012,695439.83
6/8/2012,707895.72
6/15/2012,727049.04
6/22/2012,735870
6/29/2012,716341.39
7/6/2012,693013.59
7/13/2012,668132.36
7/20/2012,691200.33
7/27/2012,677789.14
8/3/2012,693785.85
8/10/2012,700272.01
8/17/2012,751963.81
8/24/2012,802003.61
8/31/2012,763867.59
9/7/2012,642827.29
9/14/2012,628494.63
9/21/2012,667151.46
9/28/2012,647097.65
10/5/2012,651768.91
10/12/2012,653043.44
10/19/2012,641368.14
10/26/2012,675202.87
2/5/2010,1033017.37
2/12/2010,1022571.25
2/19/2010,988467.61
2/26/2010,899761.48
3/5/2010,1009201.24
3/12/2010,967187.37
3/19/2010,966145.09
3/26/2010,1012075.12
4/2/2010,1177340.99
4/9/2010,1033171.07
4/16/2010,1000968.67
4/23/2010,969594.47
4/30/2010,977683.06
5/7/2010,1052973.28
5/14/2010,973585.33
5/21/2010,979977.89
5/28/2010,1103740.4
6/4/2010,1095539.13
6/11/2010,1061196.47
6/18/2010,1052895.25
6/25/2010,1095020.33
7/2/2010,1120259.71
7/9/2010,1092654.26
7/16/2010,988392.99
7/23/2010,974123.2
7/30/2010,970773.64
8/6/2010,1010326.14
8/13/2010,993097.43
8/20/2010,1017045.44
8/27/2010,1081420.96
9/3/2010,1074535.88
9/10/2010,924174.4
9/17/2010,918285.97
9/24/2010,902779.25
10/1/2010,905987.17
10/8/2010,1015051.62
10/15/2010,954401.46
10/22/2010,960998.52
10/29/2010,1025766.27
11/5/2010,1006888.16
11/12/2010,1043698.64
11/19/2010,985896.44
11/26/2010,1564502.26
12/3/2010,1230514.58
12/10/2010,1367202.84
12/17/2010,1527682.99
12/24/2010,1962445.04
12/31/2010,774262.28
1/7/2011,873954.7
1/14/2011,807535.52
1/21/2011,855001.02
1/28/2011,799369.15
2/4/2011,946060.98
2/11/2011,1009206.33
2/18/2011,975964.86
2/25/2011,911245.43
3/4/2011,997353.15
3/11/2011,944587.23
3/18/2011,926427.12
3/25/2011,933528.39
4/1/2011,951588.37
4/8/2011,969046.69
4/15/2011,1008557.04
4/22/2011,1152781.9
4/29/2011,926133.8
5/6/2011,1032076.06
5/13/2011,1001558.74
5/20/2011,970307.83
5/27/2011,1021568.34
6/3/2011,1125169.92
6/10/2011,1060868.49
6/17/2011,1042454.61
6/24/2011,1012584.2
7/1/2011,1077491.68
7/8/2011,1017050.65
7/15/2011,961953.57
7/22/2011,964683.8
7/29/2011,944958.69
8/5/2011,983232.96
8/12/2011,991779.2
8/19/2011,973004.91
8/26/2011,1181815.31
9/2/2011,912762.76
9/9/2011,1004434.54
9/16/2011,937420.65
9/23/2011,899834.75
9/30/2011,953314.16
10/7/2011,993436.67
10/14/2011,944337.32
10/21/2011,981567.22
10/28/2011,1099351.68
11/4/2011,1106575.59
11/11/2011,1051740.29
11/18/2011,1007579.44
11/25/2011,1535857.49
12/2/2011,1167621.14
12/9/2011,1308967.44
12/16/2011,1453153.33
12/23/2011,1863195.68
12/30/2011,982661.14
1/6/2012,895358.2
1/13/2012,855437.57
1/20/2012,897027.44
1/27/2012,786459.23
2/3/2012,958487.75
2/10/2012,1034448.07
2/17/2012,1004749.41
2/24/2012,912958.95
3/2/2012,974866.65
3/9/2012,991127.01
3/16/2012,966780.01
3/23/2012,992774.4
3/30/2012,965769.93
4/6/2012,1197489.66
4/13/2012,939118.24
4/20/2012,1000342.87
4/27/2012,922539.94
5/4/2012,1005083.31
5/11/2012,997868.63
5/18/2012,986612.02
5/25/2012,1047297.38
6/1/2012,1102857.37
6/8/2012,1061134.37
6/15/2012,1061219.19
6/22/2012,1112449.3
6/29/2012,1053881.78
7/6/2012,1097786.14
7/13/2012,971361.38
7/20/2012,991969.37
7/27/2012,925731.21
8/3/2012,1007257.83
8/10/2012,973812.79
8/17/2012,981273.26
8/24/2012,1060906.75
8/31/2012,1022270.86
9/7/2012,996628.8
9/14/2012,918049.28
9/21/2012,921612.53
9/28/2012,976479.51
10/5/2012,1009887.36
10/12/2012,1004039.84
10/19/2012,978027.95
10/26/2012,1094422.69
2/5/2010,1364721.58
2/12/2010,1380892.08
2/19/2010,1319588.04
2/26/2010,1198709.65
3/5/2010,1311175.93
3/12/2010,1408082.96
3/19/2010,1229008.32
3/26/2010,1310701.8
4/2/2010,1556627.62
4/9/2010,1264434.7
4/16/2010,1288823.72
4/23/2010,1315023.08
4/30/2010,1259414.52
5/7/2010,1365552.28
5/14/2010,1303055.09
5/21/2010,1327424.28
5/28/2010,1571158.56
6/4/2010,1514435.51
6/11/2010,1439432.06
6/18/2010,1507708.93
6/25/2010,1415204.88
7/2/2010,1549113.18
7/9/2010,1417535.78
7/16/2010,1413124.11
7/23/2010,1333634.45
7/30/2010,1319773.55
8/6/2010,1417013.07
8/13/2010,1346345.97
8/20/2010,1439901.05
8/27/2010,1584623.36
9/3/2010,1405119.23
9/10/2010,1272842.85
9/17/2010,1159132.58
9/24/2010,1099055.65
10/1/2010,1129909.44
10/8/2010,1179851.68
10/15/2010,1119809.71
10/22/2010,1147503.92
10/29/2010,1112871.23
11/5/2010,1203119.96
11/12/2010,1387953.75
11/19/2010,1314994.32
11/26/2010,2072685.05
12/3/2010,1617025.41
12/10/2010,1872365.99
12/17/2010,2238573.48
12/24/2010,2734277.1
12/31/2010,1169773.85
1/7/2011,1122034.48
1/14/2011,1016756.1
1/21/2011,1110706.06
1/28/2011,1083657.61
2/4/2011,1159438.53
2/11/2011,1249786.4
2/18/2011,1369971.57
2/25/2011,1206917.2
3/4/2011,1301185.28
3/11/2011,1042043.55
3/18/2011,1203682.62
3/25/2011,1148624.83
4/1/2011,1182694.95
4/8/2011,1248901.98
4/15/2011,1263680.51
4/22/2011,1447301.24
4/29/2011,1173307.4
5/6/2011,1359921.13
5/13/2011,1254914.87
5/20/2011,1337617.55
5/27/2011,1361945.18
6/3/2011,1562161.97
6/10/2011,1447028.06
6/17/2011,1470520.83
6/24/2011,1434036.18
7/1/2011,1492507.44
7/8/2011,1379488.05
7/15/2011,1360520.56
7/22/2011,1362144
7/29/2011,1319767.55
8/5/2011,1416344.68
8/12/2011,1380952.05
8/19/2011,1453416.53
8/26/2011,1637266.29
9/2/2011,1464295.69
9/9/2011,1423289.9
9/16/2011,1253329.17
9/23/2011,1289082.81
9/30/2011,1275597.85
10/7/2011,1463501.99
10/14/2011,1257778.34
10/21/2011,1441032.59
10/28/2011,1407191.96
11/4/2011,1428436.33
11/11/2011,1436940.78
11/18/2011,1345631.96
11/25/2011,2057059.53
12/2/2011,1552886.59
12/9/2011,1841173.6
12/16/2011,2173621.2
12/23/2011,2587953.32
12/30/2011,1213486.95
1/6/2012,1150662.55
1/13/2012,1031451.35
1/20/2012,1146992.13
1/27/2012,1037476.38
2/3/2012,1261872.67
2/10/2012,1358444.07
2/17/2012,1365546.69
2/24/2012,1272948.27
3/2/2012,1322852.2
3/9/2012,1292724.9
3/16/2012,1258364.31
3/23/2012,1288154.1
3/30/2012,1261964.96
4/6/2012,1604605.69
4/13/2012,1231752.54
4/20/2012,1287899.41
4/27/2012,1277758.76
5/4/2012,1317379.68
5/11/2012,1321914.34
5/18/2012,1332952.47
5/25/2012,1552934.64
6/1/2012,1476144.34
6/8/2012,1568048.54
6/15/2012,1543667.68
6/22/2012,1522042.57
6/29/2012,1451782.16
7/6/2012,1545370.16
7/13/2012,1384921.63
7/20/2012,1381339.23
7/27/2012,1322932.36
8/3/2012,1416926.31
8/10/2012,1436311.76
8/17/2012,1510131.45
8/24/2012,1702220.96
8/31/2012,1577468.78
9/7/2012,1427162.26
9/14/2012,1279041.64
9/21/2012,1338627.55
9/28/2012,1319035.06
10/5/2012,1464616.59
10/12/2012,1412925.25
10/19/2012,1363155.77
10/26/2012,1347454.59
2/5/2010,1388725.63
2/12/2010,1414107.1
2/19/2010,1385362.49
2/26/2010,1158722.74
3/5/2010,1412387.37
3/12/2010,1309340.16
3/19/2010,1222511.29
3/26/2010,1258311.56
4/2/2010,1478321.26
4/9/2010,1379579.63
4/16/2010,1268266.72
4/23/2010,1264117.01
4/30/2010,1259877.19
5/7/2010,1409705.03
5/14/2010,1346783.35
5/21/2010,1283482.85
5/28/2010,1473868.15
6/4/2010,1566668.91
6/11/2010,1375458.21
6/18/2010,1354168.18
6/25/2010,1399073.75
7/2/2010,1563387.94
7/9/2010,1665502.55
7/16/2010,1418697.05
7/23/2010,1333740.35
7/30/2010,1387517.63
8/6/2010,1442819.28
8/13/2010,1384243.75
8/20/2010,1375307.54
8/27/2010,1350059.35
9/3/2010,1366381.6
9/10/2010,1474498.59
9/17/2010,1273295.46
9/24/2010,1169413.27
10/1/2010,1215273.2
10/8/2010,1361944.94
10/15/2010,1300806.74
10/22/2010,1234875.33
10/29/2010,1244925.94
11/5/2010,1285358.01
11/12/2010,1312877.01
11/19/2010,1277150.6
11/26/2010,1779276.51
12/3/2010,1413302.7
12/10/2010,1593012.75
12/17/2010,1663525.77
12/24/2010,2386015.75
12/31/2010,1208600.05
1/7/2011,1178641.71
1/14/2011,1167740.2
1/21/2011,1107170.39
1/28/2011,1126921.34
2/4/2011,1225182.04
